1,1,0,0,0,0,0,0,0,0,0,0,179625600,612057600,592099200,432432000
2,1,0,39916800,83462400,115529760,115529760,115529760,115788960,116035200,116035200,118056960,179625600,300096000,280137600,120470400
2,2,39916800,39916800,39916800,39916800,39916800,39916800,39916800,39916800,39916800,0,39916800,472348800,472348800,472348800
3,1,0,47174400,91082880,127222560,132212160,137914560,144826560,153056160,163035360,117694080,120543840,240651360,220692960,120107520
3,2,7257600,7257600,14515200,30481920,43787520,58756320,75863520,95821920,119772000,142452000,127008000,402516000,435175200,255549600
3,3,47174400,47174400,50803200,50803200,50803200,50803200,50803200,50803200,50803200,7257600,43545600,403401600,439689600,472348800
4,1,0,53706240,98743680,137917440,145693440,153555840,161798400,170209440,178676640,117452160,83204640,203029920,192401280,119825280
4,2,1088640,1088640,16329600,45279360,68412960,92777760,118784160,146725920,177570720,159230880,138755520,339560640,319602240,191007360
4,3,11612160,11612160,12337920,14515200,19353600,27518400,39960000,58104000,84231360,111447360,97977600,456788160,531541440,339215040
4,4,53343360,53343360,58060800,60600960,60600960,60600960,60600960,60600960,60600960,17418240,43545600,319213440,395418240,512265600
5,1,322560,60359040,105920640,146601360,154947600,162205200,168633360,173954880,177946560,117210240,65318400,184881600,178349760,119563200
5,2,564480,564480,24837120,65691360,96225120,125799840,154467360,182321856,209416896,153740160,111977280,272195136,258195456,160217856
5,3,3144960,3144960,3386880,9918720,23254560,43783200,72087840,109101600,155822400,169680960,139186080,421902720,402307200,259492320
5,4,17256960,17256960,18869760,19434240,20160000,22609440,28208160,39094560,58690080,78547680,75479040,457273440,580733280,382600800
5,5,59673600,59673600,65318400,70560000,70560000,70560000,70600320,70600320,70600320,27578880,43545600,252282240,351167040,533494080
6,1,151200,66492720,111797280,152708400,160207920,165651120,169616160,172153440,173211840,116968320,58222080,177526080,172203840,119304000
6,2,1330560,1330560,35078400,86660640,121665120,151945440,177680160,198753024,214961664,143821440,84188160,230565504,221856384,146377344
6,3,2388960,2388960,3144960,16642080,41306400,75457440,117228960,164843712,216292032,185068800,131677920,335669472,320113152,203991552
6,4,6622560,6622560,7378560,7590240,10523520,19474560,37779840,69229440,118167840,154366560,129576960,478476960,459607200,310797600
6,5,24232320,24232320,26853120,28586880,28586880,28949760,30618720,35457120,47069280,54518400,58786560,426682080,599523840,402117120
6,6,66024000,66024000,72576000,80539200,80539200,80539200,80599680,80624880,80624880,37739520,43545600,202350960,308614320,535872960
7,1,103680,72750240,116991360,157124880,163021680,166448880,168454800,169313760,169313760,116726400,54542880,173587680,168789600,119044800
7,2,829440,829440,44928000,105599520,141746400,168685200,187743600,199919520,205414560,136170720,71688960,210373920,203600160,138684960
7,3,3646080,3646080,4112640,26953920,64676640,110641440,159084000,205065888,244302288,174424320,99066240,276607248,266446608,177541008
7,4,6186240,6186240,7741440,8605440,16100640,36487440,73082160,127166688,197726688,201398400,142911360,383812128,367908768,240900768
7,5,11992320,11992320,13547520,14411520,14411520,16260480,23784480,43017120,82606320,125746560,114343200,509493360,491712240,342895440
7,6,32544000,32544000,36288000,39801600,39801600,39801600,40085280,41604480,47047680,41476320,47174400,378518400,595019520,404507520
7,7,72374400,72374400,79833600,90518400,90518400,90518400,90599040,90649440,90649440,47900160,43545600,167499360,268909200,520324560
8,1,100800,79052400,121423680,160043760,164104560,165875760,166628160,166862880,166862880,116484480,52310880,171096480,166582080,118785600
8,2,720000,720000,56016000,123570720,157493520,178272720,189709920,193998240,193998240,131418720,64814400,198714240,192867840,133899840
8,3,2819520,2819520,3153600,38394720,89413920,142485120,188582400,222537600,239241600,159364800,82857600,245088000,237225600,162230400
8,4,8136000,8136000,9273600,9950400,25369200,61989840,118094400,186487632,256288032,201398400,108864000,313992432,303106032,205128432
8,5,12672000,12672000,15321600,17510400,17510400,23212800,43462080,87654384,163052784,200793600,145980000,412565184,397221984,266585184
8,6,19728000,19728000,22377600,24566400,24566400,24566400,26179200,34321680,59323680,94888800,96569280,515267280,498937680,355194000
8,7,42192000,42192000,47174400,53078400,53078400,53078400,53121600,53402400,55268640,38514240,39916800,322352640,570327840,392516640
8,8,78724800,78724800,87091200,100497600,100497600,100497600,100598400,100674000,100674000,58060800,43545600,145573200,233128800,487926000
9,1,138240,85394880,125089920,161732880,164108880,164661840,164906640,165139200,165139200,116242560,50806080,169332480,164995200,118526400
9,2,864000,864000,68186880,139891680,168600480,182086080,186304320,186556800,186556800,128208960,60471360,191136000,185822400,130664640
9,3,2949120,2949120,3283200,54172800,116820000,170100000,205757280,220272480,220272480,149532480,73332000,225586080,218933280,152254080
9,4,7490304,7490304,8467200,9304704,37154304,93271104,163612800,229747680,267026400,180079200,90316800,273679200,265212000,183362400
9,5,15909120,15909120,18144000,20142720,20142720,33891840,75326400,149443776,247594176,220147200,112492800,336816576,325930176,224323776
9,6,22561920,22561920,26611200,31029120,31029120,31029120,36852480,61925760,125285760,185068800,141065280,418772160,404714880,277706880
9,7,30303360,30303360,34352640,38770560,38770560,38770560,38802240,40700160,52230960,70320960,78674400,495692400,481177200,347345040
9,8,53176320,53176320,59512320,68417280,68417280,68417280,68483520,68526720,68889600,43696800,36288000,265759200,526560480,366893280
9,9,85075200,85075200,94348800,110476800,110476800,110476800,110597760,110698560,110698560,68221440,43545600,134418240,202350240,439754400
10,1,272160,91833840,128046240,162520560,163337040,163337040,163578240,163808640,163808640,116000640,49694400,167961600,163748160,118267200
10,2,1456560,1456560,81648000,154265040,175561200,180656640,180923040,181172160,181172160,125858880,57375360,185667840,180708480,128292480
10,3,4193280,4193280,4656960,74822400,145107840,190822080,206616960,206890080,206890080,142369920,66860640,211849440,205952640,144988800
10,4,9144000,9144000,10281600,11563200,57634560,133171200,205693920,240749280,240749280,165201120,78422400,246646080,239590080,168223680
10,5,16967520,16967520,19202400,21805920,21805920,50303520,120218400,216217440,281773440,192931200,92332800,288829440,280362240,196496640
10,6,28316160,28316160,32175360,36783360,36783360,36783360,52902720,109643040,220295520,226195200,108864000,339393600,329232960,230529600
10,7,36571680,36571680,42336000,50119200,50119200,50119200,50176800,58085280,97564320,158941440,128288160,399258720,387092160,270970560
10,8,44192160,44192160,49956480,57739680,57739680,57739680,57797280,57833280,60882480,57849120,62697600,450404880,438066960,319122960
10,9,65496960,65496960,73301760,85818240,85818240,85818240,85911840,85983840,85983840,54915840,35562240,215172000,463688640,327245760
10,10,91425600,91425600,101606400,120456000,120456000,120456000,120597120,120723120,120723120,78382080,43545600,131880240,177650640,376886880
11,1,806400,98673120,130596480,162176400,162176400,162176400,162414000,162642240,162642240,115758720,48746880,166754880,162642240,118008000
11,2,3571200,3571200,97574400,167496480,176090400,176090400,176349600,176595840,176595840,123863040,54754560,181031040,176353920,126276480
11,3,8294400,8294400,9192960,102928320,174126240,195069600,195350400,195609600,195609600,136200960,61568640,200286720,194964480,138718080
