1,1,0,0,0,0,0,0,0,0,0,0,0,0,918086400,898128000
2,1,0,0,0,0,0,9089280,77155200,156674304,252474624,332308224,332308224,0,329598720,326605824
2,2,0,0,0,0,0,0,0,0,0,0,0,0,918086400,898128000
3,1,0,14515200,30481920,48222720,68181120,77332320,130191840,177777504,217694304,265057344,265057344,0,262347840,259354944
3,2,0,0,0,0,0,0,28512000,75081600,146931840,256703040,296619840,0,516162240,496203840
3,3,14515200,14515200,14515200,14515200,10886400,10886400,10886400,10886400,14515200,14515200,14515200,0,772934400,898128000
4,1,0,27941760,55762560,83432160,109169280,108246240,141268320,162726624,193145184,235649664,235649664,0,232940160,230282784
4,2,2903040,2903040,5806080,12257280,22417920,31872960,80861760,141462720,209321280,299208960,324610560,0,342815040,339773760
4,3,2903040,2903040,2903040,2903040,2177280,2177280,12545280,36737280,85363200,174268800,242006400,0,634642560,614684160
4,4,28304640,28304640,28304640,28304640,24312960,21047040,21047040,21047040,25764480,28667520,28667520,0,648829440,883612800
5,1,0,41569920,78810480,111728880,136442880,124369200,142876080,151314624,175990464,215181504,215181504,0,212647680,210101184
5,2,887040,887040,9354240,26228160,50688000,66421440,119039040,166987584,219357504,286585344,293681664,0,289520640,286576704
5,3,8386560,8386560,8386560,9354240,11329920,15605280,45079200,95882400,171069120,285377760,348337440,0,407315520,401703840
5,4,8386560,8386560,8386560,8386560,7096320,6209280,9279360,20165760,50083200,115502400,190013760,0,701231040,683087040
5,5,41932800,41932800,41932800,41932800,37739520,31046400,31006080,31006080,36812160,42618240,42618240,0,538513920,857122560
6,1,0,55223280,99200880,133224240,153216000,131167920,140192640,142835136,164124096,201057216,201057216,0,198696960,196218816
6,2,423360,423360,17166240,46795680,83583360,98727840,143120160,172165824,210752064,263067264,263067264,0,259902720,257019264
6,3,3558240,3558240,3558240,7338240,18061920,32106240,79835040,140774688,214964928,312802848,337851648,0,332795520,329008608
6,4,16591680,16591680,16591680,16591680,15240960,14397120,27480960,60840720,127661040,248340720,348435120,0,457341120,450109920
6,5,16591680,16591680,16591680,16591680,14757120,12237120,12867840,16874640,34050960,78322320,146059920,0,725402880,709274880
6,6,55540800,55540800,55540800,55540800,51166080,41025600,40965120,40939920,47834640,56543760,56543760,0,441987840,817044480
7,1,103680,68980320,116976240,148808880,162391680,132655680,136224000,136594080,155786400,191136960,191136960,0,188919360,186500160
7,2,414720,414720,28152000,71089440,115695360,123358560,154249920,167921472,196986432,241580352,241580352,0,238795200,235975872
7,3,2160000,2160000,2160000,11495520,35078400,59410800,116802000,169791264,229076784,299708784,299708784,0,295968960,292693104
7,4,8945280,8945280,8945280,8945280,10454400,15808320,45963360,102549312,189346752,317341152,371548512,0,366050880,361370592
7,5,27538560,27538560,27538560,27538560,25159680,20557440,24589440,41715360,91727280,202650000,329612640,0,488990880,481057440
7,6,27538560,27538560,27538560,27538560,25159680,20280960,20286720,21345120,31384800,59598720,113224320,0,714445920,700333920
7,7,69148800,69148800,69148800,69148800,64592640,51004800,50924160,50873760,58857120,70469280,70469280,0,359251200,763176960
8,1,201600,82731600,132027120,159275520,166245120,131423040,132150240,131905440,149963040,184216320,184216320,0,182113920,179745120
8,2,892800,892800,42343200,97336800,143654400,139046400,156412800,160153920,183539520,224968320,224968320,0,222379200,219625920
8,3,2321280,2321280,2321280,20857680,60739200,91589040,146851200,181778688,222228288,273636288,273636288,0,270504000,267429888
8,4,6580800,6580800,6580800,6580800,12960000,28644480,78811200,146927664,230832864,325941264,325941264,0,321796800,318035664
8,5,17985600,17985600,17985600,17985600,16632000,14745600,27731520,67653216,152339616,302070816,393186816,0,387612000,382300416
8,6,41227200,41227200,41227200,41227200,38304000,30340800,30945600,37280880,69360480,159233760,296663760,0,498569760,490606560
8,7,41227200,41227200,41227200,41227200,38304000,30340800,30240000,30337200,37548720,55793520,92887920,0,673974720,661878720
8,8,82756800,82756800,82756800,82756800,78019200,60984000,60883200,60807600,69879600,84394800,84394800,0,290304000,695520000
9,1,414720,96598080,144474480,165647280,166867200,128908560,128644560,128405760,145754880,179211840,179211840,0,177200640,174874560
9,2,1624320,1624320,59506560,123500160,165024000,146413440,152095680,151813440,173067840,212284800,212284800,0,209831040,207144000
9,3,3962880,3962880,3962880,36247680,93571200,123223680,165902400,179007840,205619040,252339840,252339840,0,249523200,246551040
9,4,7716096,7716096,7716096,7716096,23155200,53237376,119404800,181137024,238552704,295000704,295000704,0,291600000,288261504
9,5,15540480,15540480,15540480,15540480,14515200,16738560,46368000,112074624,216489024,340156224,340156224,0,335865600,331689024
9,6,31616640,31616640,31616640,31616640,29635200,23149440,26138880,46353600,114649920,270175680,398623680,0,393284160,387737280
9,7,57657600,57657600,57657600,57657600,54190080,42416640,42295680,43542720,61962480,126237840,255470640,0,483472800,475995120
9,8,57657600,57657600,57657600,57657600,54190080,42416640,42295680,42194880,49331520,63393120,85165920,0,608338080,598258080
9,9,96364800,96364800,96364800,96364800,91445760,70963200,70842240,70741440,80902080,98320320,98320320,0,235146240,614073600
10,1,902160,110738880,154477440,168985440,165070080,126210960,125962560,125729280,142583040,175423680,175423680,0,173496960,171210240
10,2,3442320,3442320,80475120,148608240,179665920,145295520,144983520,144710400,164547840,202085760,202085760,0,199745280,197126400
10,3,7237440,7237440,7237440,58720320,130999680,149319360,167775840,167470560,191057760,234331200,234331200,0,231698880,228797280
10,4,12628800,12628800,12628800,12628800,43545600,89323200,159768000,190022400,218246400,268444800,268444800,0,265507200,262396800
10,5,19774080,19774080,19774080,19774080,18748800,29076480,82944000,165058560,243596160,302060160,302060160,0,298569600,295004160
10,6,31377600,31377600,31377600,31377600,29635200,22910400,32434560,78187680,188529120,337901760,337901760,0,333768960,329434560
10,7,50775840,50775840,50775840,50775840,48051360,37228320,37134720,42888960,86882400,227721600,382727520,0,377909280,372566880
10,8,76829760,76829760,76829760,76829760,72817920,56508480,56367360,56241360,67646880,108899040,212877120,0,442058400,435478800
10,9,76829760,76829760,76829760,76829760,72817920,56508480,56367360,56241360,64708560,79223760,89223120,0,520934400,512870400
10,10,109972800,109972800,109972800,109972800,104872320,80942400,80801280,80675280,91924560,112245840,112245840,0,193777920,518837760
11,1,2718720,126208800,163090800,168528240,162086400,123894000,123656400,123428160,139878720,172175040,172175040,0,170311680,168062400
11,2,8156160,8156160,107058240,172666080,181601280,138900960,138620160,138360960,157069440,193115520,193115520,0,190955520,188438400
11,3,15897600,15897600,15897600,92930400,172730880,155900880,155569680,155275200,176564160,216843840,216843840,0,214341120,211521600
11,4,23731200,23731200,23731200,23731200,79027200,135311040,173718720,173410560,197602560,242599680,242599680,0,239984640,237035520
11,5,32803200,32803200,32803200,32803200,31449600,56736000,137692800,188363520,215781120,265979520,265979520,0,263088000,259931520
11,6,43107840,43107840,43107840,43107840,41126400,32221440,56730240,137393280,232583040,288466560,288466560,0,285183360,281612160
11,7,56914560,56914560,56914560,56914560,54190080,41673600,41580000,60032160,153601200,312217200,312217200,0,308568960,304475760
11,8,76400640,76400640,76400640,76400640,72817920,56079360,55954080,55846080,77688000,184448160,340169760,0,336147840,331460640
11,9,98743680,98743680,98743680,98743680,94187520,72616320,72455040,72303840,82625760,109260000,176403600,0,373363200,368024400
11,10,98743680,98743680,98743680,98743680,94187520,72616320,72455040,72303840,82625760,100689120,103511520,0,414449280,408401280
11,11,123580800,123580800,123580800,123580800,118298880,90921600,90760320,90609120,102947040,126171360,126171360,0,166199040,409812480
12,1,13653360,150796800,164450160,164450160,158215680,120904560,120677760,120456000,136422720,167993280,167993280,0,166199040,164001600
12,2,27306720,27306720,150796800,178103520,171279360,130929120,130677120,130435200,147853440,181964160,181964160,0,179988480,177609600
12,3,40960080,40960080,40960080,150796800,184343040,140953680,140676480,140414400,159284160,195935040,195935040,0,193777920,191217600
12,4,54023760,54023760,54023760,54023760,145152000,150978240,150675840,150393600,170714880,209905920,209905920,0,207567360,204825600
12,5,64048320,64048320,64048320,64048320,61689600,110880000,160110720,159828480,181601280,223332480,223332480,0,220993920,218252160
12,6,74047680,74047680,74047680,74047680,71124480,55903680,110678400,166178880,189403200,233674560,233674560,0,231154560,228231360
12,7,84026880,84026880,84026880,84026880,80559360,62254080,62133120,110476800,197184960,243996480,243996480,0,241315200,238190400
12,8,95457600,95457600,95457600,95457600,91445760,70056000,69914880,69788880,124992000,254293200,254293200,0,251475840,248124240
12,9,109428480,109428480,109428480,109428480,104872320,80398080,80236800,80085600,91334880,154022400,265678560,0,262725120,259146720
12,10,123399360,123399360,123399360,123399360,118298880,90740160,90558720,90382320,102720240,125944560,154022400,0,276877440,273072240
12,11,123399360,123399360,123399360,123399360,118298880,90740160,90558720,90382320,102720240,125944560,125944560,0,291029760,286997760
12,12,137188800,137188800,137188800,137188800,131725440,100900800,100719360,100542960,113969520,140096880,140096880,0,152409600,286997760
13,1,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,2,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,3,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,4,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,5,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,6,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,7,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,8,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
13,9,150796800,150796800,150796800,150796800,145152000,110880000,110678400,110476800,124992000,154022400,154022400,0,152409600,150393600
