1,1,0,0,0,0,0,0,0,0,0,0,0,0,898128000,918086400
2,1,0,0,39916800,87816960,141039360,191825280,192188160,192502656,192502656,192502656,192502656,0,195212160,198205056
2,2,0,0,0,0,0,0,0,0,0,0,0,0,898128000,918086400
3,1,0,10886400,55157760,99509760,139426560,187299360,187662240,187976736,187976736,187976736,187976736,0,190686240,193679136
3,2,0,0,0,11975040,34151040,69078240,91887840,118499040,150432480,190349280,243571680,0,443155680,463114080
3,3,10886400,7257600,7257600,7257600,10886400,10886400,10886400,10886400,10886400,10886400,10886400,0,789264000,918086400
4,1,0,21409920,68181120,107644320,137894400,183572640,183935520,184250016,184250016,184250016,184250016,0,186959520,189616896
4,2,2177280,1451520,6531840,29917440,66931200,120720960,149146560,177088320,204304320,230915520,256317120,0,283835520,286876800
4,3,2177280,1451520,1451520,2540160,8507520,21661920,37732320,61319520,95430240,145326240,221531040,0,598563360,618521760
4,4,25038720,17781120,17418240,17418240,21409920,24675840,24675840,24675840,24675840,24675840,24675840,0,661893120,907200000
5,1,0,31731840,79405200,113256720,136442880,180450000,180812880,181083456,181083456,181083456,181083456,0,183617280,186163776
5,2,806400,564480,12096000,45662400,89631360,151433280,176472000,197107776,213074496,224686656,231137856,0,235298880,238242816
5,3,7418880,5241600,5160960,9031680,24837120,58093920,91761120,133855200,183660480,241116480,305164800,0,372630240,378241920
5,4,7418880,5241600,5160960,5160960,7096320,11340000,18534240,32565600,57967200,102601440,182193120,0,681395040,699539040
5,5,39352320,28465920,27740160,27740160,31933440,38626560,38666880,38666880,38666880,38666880,38666880,0,548674560,880346880
6,1,0,42028560,89254800,117324240,135072000,177683280,178012800,178273344,178273344,178273344,178273344,0,180633600,183111744
6,2,423360,302400,19605600,61584480,107694720,170932320,189439200,201681216,208696896,211660416,211660416,0,214824960,217708416
6,3,3427200,2459520,2429280,10987200,37588320,89951040,134393760,180503712,223968672,261264672,285113952,0,290170080,293956992
6,4,15583680,11229120,10987200,10987200,15482880,30081600,52398720,89679600,145270800,222591120,324016080,0,440337600,447568800
6,5,15583680,11229120,10987200,10987200,12821760,15795360,17964000,24198480,39197520,72159120,142719120,0,713221920,729349920
6,6,53686080,39170880,38082240,38082240,42456960,52597440,52657920,52683120,52683120,52683120,52683120,0,449608320,839139840
7,1,0,52325280,97791120,120148560,133781760,175210560,175512960,175764960,175764960,175764960,175764960,0,177982560,180401760
7,2,311040,224640,28612800,76838880,121017600,181848000,193494240,199357728,201223968,201223968,201223968,0,204009120,206828448
7,3,2194560,1589760,1572480,16912800,55664640,123745680,169775280,207909216,234747216,247836816,247836816,0,251576640,254852496
7,4,8835840,6416640,6295680,6295680,13910400,42163200,83737440,141458688,210002688,280996128,333475488,0,338973120,343653408
7,5,26651520,19393920,18910080,18910080,21288960,28448640,37762560,61037280,107430480,188305680,316205760,0,481968000,489901440
7,6,26651520,19393920,18910080,18910080,21288960,26167680,26576640,28562400,35578080,56141280,111178080,0,706371840,720483840
7,7,68019840,49875840,48424320,48424320,52980480,66568320,66648960,66699360,66699360,66699360,66699360,0,364694400,783780480
8,1,0,62622000,105014160,121916160,132572160,173010240,173291040,173535840,173535840,173535840,173535840,0,175638240,178007040
8,2,316800,230400,39016800,90951840,130170240,186675840,192810240,194685120,194685120,194685120,194685120,0,197274240,200027520
8,3,1912320,1393920,1379520,25783920,75931200,153837360,193183200,217655712,227159712,227159712,227159712,0,230292000,233366112
8,4,6724800,4910400,4824000,4824000,19065600,66625920,125755200,191270736,249407136,282689136,282689136,0,286833600,290594736
8,5,18000000,13161600,12859200,12859200,14212800,24552000,48286080,97788384,176498784,278774784,367586784,0,373161600,378473184
8,6,40622400,29736000,28929600,28929600,31852800,39816000,41889600,51901200,81741600,151221600,288975600,0,496317600,504280800
8,7,40622400,29736000,28929600,28929600,31852800,39816000,39916800,40323600,42725520,53287920,90987120,0,668495520,680591520
8,8,82353600,60580800,58766400,58766400,63504000,80539200,80640000,80715600,80715600,80715600,80715600,0,293932800,714268800
9,1,0,72918720,110923920,122813520,131443200,171060720,171324720,171563520,171563520,171563520,171563520,0,173574720,175900800
9,2,449280,328320,50826240,103559040,135878400,187623360,189751680,190033920,190033920,190033920,190033920,0,192487680,195174720
9,3,2257920,1653120,1635840,37572480,96629760,177396480,204960960,214250400,214250400,214250400,214250400,0,217067040,220039200
9,4,6799104,4984704,4898304,4898304,29548800,99582624,168343200,225410976,252321696,252321696,252321696,0,255722400,259060896
9,5,15909120,11675520,11416320,11416320,12441600,31645440,77616000,154181376,245203776,307987776,307987776,0,312278400,316454976
9,6,31887360,23420160,22815360,22815360,24796800,31282560,38246400,67150080,136212480,256164480,381732480,0,387072000,392618880
9,7,57496320,42255360,41045760,41045760,44513280,56286720,56407680,58824000,72752400,121458000,250474800,0,483088320,490566000
9,8,57496320,42255360,41045760,41045760,44513280,56286720,56407680,56508480,56975040,61079040,83053440,0,604733760,614813760
9,9,96687360,71285760,69108480,69108480,74027520,94510080,94631040,94731840,94731840,94731840,94731840,0,237323520,630604800
10,1,186480,83401920,115706880,123213600,130394880,169254000,169502400,169735680,169735680,169735680,169735680,0,171662400,173949120
10,2,912240,670320,64193040,114439440,139023360,185731680,186043680,186316800,186316800,186316800,186316800,0,188657280,191276160
10,3,3648960,2681280,2651040,52774560,116615520,193672800,204881760,205187040,205187040,205187040,205187040,0,207819360,210720960
10,4,9144000,6724800,6603840,6603840,46085760,138283200,204160320,231603840,231603840,231603840,231603840,0,234541440,237651840
10,5,18328320,13489920,13187520,13187520,14212800,50001120,123343200,214806240,269022240,269022240,269022240,0,272512800,276078240
10,6,32126400,23659200,23054400,23054400,24796800,31521600,49939200,111276000,220960800,315806400,315806400,0,319939200,324273600
10,7,51465600,37918080,36859680,36859680,39584160,50407200,50500800,59806080,104083200,219648960,371367360,0,376185600,381528000
10,8,77273280,56952000,55258560,55258560,59270400,75579840,75720960,75846960,79561440,105563040,209031360,0,442159200,448738800
10,9,77273280,56952000,55258560,55258560,59270400,75579840,75720960,75846960,75846960,76784400,86824080,0,518767200,526831200
10,10,111021120,81990720,79450560,79450560,84551040,108480960,108622080,108748080,108748080,108748080,108748080,0,194866560,532788480
11,1,1313280,94825440,120116880,122743440,129185280,167377680,167615280,167843520,167843520,167843520,167843520,0,169706880,171956160
11,2,3939840,3214080,81074880,125177760,138983040,181683360,181964160,182223360,182223360,182223360,182223360,0,184383360,186900480
11,3,8294400,6117120,6036480,73188000,136120320,196818480,197149680,197444160,197444160,197444160,197444160,0,199946880,202766400
11,4,16588800,12234240,11992320,11992320,71527680,181321920,214361280,214669440,214669440,214669440,214669440,0,217284480,220233600
11,5,27676800,20419200,19935360,19935360,21288960,84706560,183496320,238302720,238302720,238302720,238302720,0,241194240,244350720
