1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1816214400
2,1,0,0,0,0,39916800,99792000,168220800,248054400,252046080,252046080,252046080,252046080,0,252046080
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1816214400
3,1,0,12499200,24474240,37779840,75620160,121239360,161357760,228860640,230876640,230876640,230876640,230876640,0,230876640
3,2,14515200,14515200,14515200,10886400,10886400,35834400,75751200,139255200,175180320,215097120,268319520,348153120,0,493305120
3,3,14515200,14515200,14515200,10886400,10886400,10886400,10886400,14515200,14515200,14515200,14515200,14515200,0,1656547200
4,1,0,26651520,52053120,66931200,98461440,131120640,153095040,212970240,214986240,214986240,214986240,214986240,0,214986240
4,2,2903040,2903040,5443200,9959040,24403680,65357280,116765280,195721920,227458080,256488480,285518880,311646240,0,311646240
4,3,28304640,28304640,28304640,21772800,20684160,27488160,44595360,86326560,122977440,171059040,244844640,370038240,0,621514080
4,4,28304640,28304640,28304640,21772800,20684160,20684160,20684160,27941760,27941760,27941760,27941760,27941760,0,1507766400
5,1,0,40803840,76728960,89792640,113379840,135152640,146240640,200672640,202688640,202688640,202688640,202688640,0,202688640
5,2,967680,967680,8749440,21344400,47857680,95092560,141178320,220792320,240757056,253820736,261562176,261562176,0,261562176
5,3,8547840,8547840,8547840,7338240,10846080,30441600,67939200,138754080,192428640,251215200,318710880,386448480,0,386448480
5,4,42094080,42255360,42255360,32820480,30643200,32004000,37954080,65331360,91660320,134570880,211380480,360342720,0,692902080
5,5,42094080,42255360,42255360,32820480,30643200,30643200,30683520,41368320,41569920,41569920,41569920,41569920,0,1357171200
6,1,0,54956160,98501760,107089920,122250240,135555840,140595840,191197440,193213440,193213440,193213440,193213440,0,193213440
6,2,483840,483840,16385040,37846800,72609360,118372560,152570880,225469440,235689024,239075904,239075904,239075904,0,239075904
6,3,3810240,3810240,3810240,5997600,17161920,51433920,102156480,191509920,239785632,279339552,305799552,305799552,0,305799552
6,4,16934400,16974720,16974720,13104000,12892320,18871200,38234880,89930880,147490560,224824320,328527360,445727520,0,445727520
6,5,55883520,56226240,56226240,43888320,40622400,40773600,42320160,62964000,78391440,110093040,178139760,332061360,0,718624320
6,6,55883520,56226240,56226240,43888320,40622400,40622400,40682880,54794880,55223280,55223280,55223280,55223280,0,1206374400
7,1,0,69108480,117371520,119548800,126705600,133963200,135979200,183909600,185925600,185925600,185925600,185925600,0,185925600
7,2,345600,345600,27269280,57246480,95409360,134141760,155612160,220563360,225056160,225056160,225056160,225056160,0,225056160
7,3,2384640,2384640,2384640,9397440,31283040,78336480,131613120,224147520,255493248,269697408,269697408,269697408,0,269697408
7,4,9434880,9452160,9452160,7274880,9188640,24172560,61372080,143881920,216256608,289422288,345435408,345435408,0,345435408
7,5,28062720,28189440,28189440,21899520,20448000,21398400,28277280,60914880,107881920,187917120,316729440,483153120,0,483153120
7,6,69672960,70197120,70197120,54956160,50601600,50601600,50889600,70303680,77853600,97635600,150690000,294677760,0,707937600
7,7,69672960,70197120,70197120,54956160,50601600,50601600,50682240,68221440,68876640,68876640,68876640,68876640,0,1055577600
8,1,86400,83347200,133424640,127981440,128223360,131592960,132226560,178208640,180224640,180224640,180224640,180224640,0,180224640
8,2,345600,345600,41194800,77936400,114292800,142905600,154072800,212212800,214581600,214581600,214581600,214581600,0,214581600
8,3,2044800,2044800,2044800,16552800,51026400,105717600,151668000,236671200,249688800,249688800,249688800,249688800,0,249688800
8,4,7084800,7096320,7096320,5454720,11455920,39954960,93888000,198115200,261162432,296226432,296226432,296226432,0,296226432
8,5,18748800,18820800,18820800,14587200,13680000,16992000,35167680,97113600,177877584,281589984,374271984,374271984,0,374271984
8,6,41932800,42192000,42192000,32918400,30499200,30499200,31852800,52358400,82288800,150631200,288115200,495367200,0,495367200
8,7,83462400,84168000,84168000,66024000,60580800,60580800,60681600,81950400,85165200,95328000,131659200,254898000,0,667548000
8,8,83462400,84168000,84168000,66024000,60580800,60580800,60681600,81648000,82530000,82530000,82530000,82530000,0,904780800
9,1,241920,97655040,146643840,133096320,127935360,128903040,129104640,173759040,175775040,175775040,175775040,175775040,0,175775040
9,2,967680,967680,58645440,98948880,128659920,146551920,150202800,203273280,205599360,205599360,205599360,205599360,0,205599360
9,3,2384640,2396160,2396160,27889920,74825280,129746880,162120960,233474400,236196000,236196000,236196000,236196000,0,236196000
9,4,7084800,7096320,7096320,5454720,18875520,64192320,127756800,237045600,268322400,268322400,268322400,268322400,0,268322400
9,5,16416000,16475904,16475904,12760704,11983104,20634624,56649600,154958400,250030656,314957376,314957376,314957376,0,314957376
