1,1,0,0,0,0,0,0,0,0,0,399168000,424116000,330976800,330976800,330976800
2,1,0,19756800,19756800,19756800,19756800,19756800,19958400,21772800,23788800,399168000,383040000,289900800,289900800,289900800
2,2,39916800,39916800,39916800,39916800,39916800,39916800,39916800,39916800,0,39916800,104781600,144698400,384199200,823284000
3,1,0,30643200,42618240,55923840,70892640,87999840,108159840,133924320,23788800,301756320,285628320,224959680,224959680,224959680
3,2,7257600,7257600,10886400,14878080,19313280,24302880,30005280,36658080,33392160,246758400,320067360,306761760,379337760,379337760
3,3,50803200,50803200,50803200,50803200,50803200,50803200,50803200,50803200,0,50803200,112039200,112039200,331581600,803325600
4,1,0,42618240,65600640,88734240,112062240,135649440,159801120,186109920,23788800,233284320,230630400,179311680,179311680,179311680
4,2,2177280,2177280,9797760,19877760,33032160,50139360,72516960,102273120,30908160,315385920,339036480,279630720,279630720,279630720
4,3,15966720,15966720,15966720,16692480,18305280,21026880,25174080,31222080,23601600,168376320,276528960,304349760,441518400,441518400
4,4,58786560,60600960,60600960,60600960,60600960,60600960,60600960,60963840,2177280,58786560,99701280,103692960,294204960,774295200
5,1,0,54593280,86163840,114468480,139507200,161280000,179988480,197043840,23788800,195955200,200148480,154425600,154425600,154425600
5,2,967680,967680,14797440,34347600,59697360,90965520,128342160,173966400,29762496,293353920,297567936,230492736,230492736,230492736
5,3,6773760,6773760,6773760,9273600,15170400,25745760,42922080,69775200,31697280,283534560,357809760,319988160,319988160,319988160
5,4,25482240,25885440,25885440,25885440,26127360,26943840,28810080,32519520,13569120,116928000,229210560,286545600,476210880,476210880
5,5,66769920,70560000,70560000,70560000,70560000,70560000,70600320,71124480,4556160,66769920,92282400,96516000,258541920,736253280
6,1,453600,67021920,104761440,134396640,156895200,173224800,184554720,193263840,23788800,174666240,182488320,140232960,140232960,140232960
6,2,453600,453600,22886640,53904240,90924720,131365680,172821600,214835040,28887744,252564480,255324864,197264064,197264064,197264064
6,3,3628800,3628800,3628800,9717120,23944320,48418560,85351680,138356640,34002432,318828960,345353472,267118272,267118272,267118272
6,4,13789440,13940640,13940640,13940640,15120000,19163520,28598400,47498400,25571520,233781120,351322560,346515840,346515840,346515840
6,5,35804160,37054080,37054080,37054080,37054080,37175040,37738080,39542400,7659360,86607360,185137920,260133120,489100320,489100320
6,6,74753280,80539200,80539200,80539200,80539200,80539200,80599680,81285120,6960240,74753280,90372240,91608720,225209040,687976800
7,1,311040,78854400,120343680,148285440,165975840,176257440,181720800,185401440,23788800,163628640,173023200,132874560,132874560,132874560
7,2,2177280,2177280,35632800,78518160,123616080,165372480,200148480,227757600,28173600,215066880,222919200,171551520,171551520,171551520
7,3,2177280,2263680,2263680,14564160,41440800,83051040,137537280,202973760,33828288,297198720,301167168,232582848,232582848,232582848
7,4,8709120,8795520,8795520,8795520,12454560,24414480,50360400,97830720,33447168,315515520,375554448,290513808,290513808,290513808
7,5,23224320,23846400,23846400,23846400,23846400,24624000,28156320,38537280,17431200,181789920,326899440,360055440,360055440,360055440
7,6,46932480,49478400,49478400,49478400,49478400,49478400,49589280,50425920,5466240,72334080,148728240,229438800,482953680,482953680
7,7,82736640,90518400,90518400,90518400,90518400,90518400,90599040,91445760,9364320,82736640,92801520,89045040,194930400,629963040
8,1,302400,90820800,133640640,157681440,169863840,175177440,176891040,178705440,23788800,156932640,167178240,128410560,128410560,128410560
8,2,1814400,1814400,48711600,102232080,149935680,185633280,208205280,219667680,27593280,194443200,204497280,157222080,157222080,157222080
8,3,6350400,6422400,6422400,28375200,71272800,128232000,189302400,246124800,32601600,248572800,257587200,198316800,198316800,198316800
8,4,6350400,6793920,6793920,6793920,15732720,42158160,92203200,169171200,37170432,326592000,333767232,257562432,257562432,257562432
8,5,16934400,17377920,17377920,17377920,17377920,20344320,32806080,65901600,28329984,289764000,389046384,301191984,301191984,301191984
8,6,35078400,36662400,36662400,36662400,36662400,36662400,37382400,41624640,10789200,137298240,290334240,360131760,360131760,360131760
8,7,58867200,63158400,63158400,63158400,63158400,63158400,63201600,63792000,5870880,69753600,122500080,197689680,459373680,459373680
8,8,90720000,100497600,100497600,100497600,100497600,100497600,100598400,101606400,11768400,90720000,98330400,88696800,168390000,562896000
9,1,414720,102908160,144639360,163388160,170516160,172175040,172376640,174191040,23788800,152418240,163195200,125400960,125400960,125400960
9,2,2073600,2090880,64848960,126138960,170342160,195318960,203946480,206196480,27108480,181414080,192581760,148051200,148051200,148051200
9,3,6220800,6318720,6318720,42180480,102278880,167309280,220419360,248585760,31311360,219996000,231348960,177975360,177975360,177975360
9,4,14515200,14958720,14958720,14958720,33649920,81342720,155707200,244231200,36698400,270950400,282247200,217332000,217332000,217332000
9,5,14515200,15871104,15871104,15871104,15871104,24436224,55915200,126302400,37645056,337478400,348984576,269150976,269150976,269150976
9,6,29030400,30386304,30386304,30386304,30386304,30386304,33632640,50509440,20813760,249013440,385418880,298621440,298621440,298621440
9,7,49351680,52560000,52560000,52560000,52560000,52560000,52591680,53861760,7404480,106112160,247249440,345614400,345614400,345614400
9,8,71608320,78094080,78094080,78094080,78094080,78094080,78160320,78865920,7925760,75237120,107525520,167573520,419423760,419423760
9,9,98703360,110476800,110476800,110476800,110476800,110476800,110597760,111767040,14172480,98703360,105925680,90366960,146202960,487390800
10,1,816480,115284960,153508320,166390560,168840000,168840000,169041600,170856000,23788800,149083200,160231680,123177600,123177600,123177600
10,2,3265920,3331440,84369600,148930560,184137120,194131440,194379840,196539840,26700480,172126080,183948480,141451200,141451200,141451200
10,3,8164800,8426880,8426880,63270720,138313920,199994880,225587520,228201120,30238080,200581920,213129600,163959360,163959360,163959360
10,4,16329600,17006400,17006400,17006400,52009920,125208000,212487840,266747040,34502400,235267200,248601600,191347200,191347200,191347200
10,5,28576800,30160800,30160800,30160800,30160800,50796000,113436000,221911200,39651840,276998400,291248640,224317440,224317440,224317440
10,6,28576800,31785120,31785120,31785120,31785120,31785120,42677280,90246240,34718400,326592000,342406080,264024000,264024000,264024000
10,7,45722880,48931200,48931200,48931200,48931200,48931200,48962880,54159840,14011200,201972960,362903040,281275200,281275200,281275200
10,8,66044160,71710560,71710560,71710560,71710560,71710560,71768160,72394560,7644960,90961920,203709600,315046080,315046080,315046080
10,9,85155840,94285440,94285440,94285440,94285440,94285440,94379040,95316480,10988640,85881600,103715280,141523920,363913200,363913200
10,10,106686720,120456000,120456000,120456000,120456000,120456000,120597120,121927680,16576560,106686720,114760800,93789600,128915520,403993680
11,1,2419200,128862720,161159040,165997440,165997440,165997440,166199040,168013440,23788800,146240640,157691520,121282560,121282560,121282560
11,2,7257600,7522560,109260000,170960400,186005520,186005520,186243120,188334720,26320320,164263680,176552640,135829440,135829440,135829440
11,3,14515200,15310080,15310080,95025600,178077600,208697760,208978560,211397760,29208960,184705920,197948160,152346240,152346240,152346240
11,4,24192000,25781760,25781760,25781760,86159520,182510640,234405360,237202560,32454720,207567360,221878080,170832960,170832960,170832960
11,5,36288000,38966400,38966400,38966400,38966400,82690560,184504320,265749120,36057600,232848000,248342400,191289600,191289600,191289600
11,6,50803200,55094400,55094400,55094400,55094400,55094400,84913920,185754240,40060800,260547840,277384320,213759360,213759360,213759360
11,7,50803200,57288960,57288960,57288960,57288960,57288960,57355200,76688640,29188800,290666880,309337920,238576320,238576320,238576320
11,8,67737600,74223360,74223360,74223360,74223360,74223360,74289600,74995200,11053440,158699520,318347280,246658320,246658320,246658320
11,9,85155840,94285440,94285440,94285440,94285440,94285440,94379040,95316480,10988640,91929600,166545360,266824080,266824080,266824080
11,10,99509760,111732480,111732480,111732480,111732480,111732480,111857760,113057280,14713920,99509760,109961280,121862880,293539680,293539680
11,11,114670080,130435200,130435200,130435200,130435200,130435200,130596480,132088320,18980640,114670080,124215840,98629920,117005040,313182000
12,1,11975040,150393600,162368640,162368640,162368640,162368640,162570240,164384640,23788800,142611840,154425600,118863360,118863360,118863360
12,2,23950080,25537680,150393600,175931280,175931280,175931280,176158080,178174080,25784640,154586880,167307840,128842560,128842560,128842560
12,3,35925120,39100320,39100320,150393600,189493920,189493920,189745920,191963520,27780480,166561920,180190080,138821760,138821760,138821760
12,4,47900160,52662960,52662960,52662960,150393600,203056560,203333760,205752960,29776320,178536960,193072320,148800960,148800960,148800960
12,5,59875200,66225600,66225600,66225600,66225600,150393600,216921600,219542400,31772160,190512000,205954560,158780160,158780160,158780160
12,6,71850240,79813440,79813440,79813440,79813440,79813440,150595200,233331840,33768000,202487040,218836800,168759360,168759360,168759360
12,7,83825280,93602880,93602880,93602880,93602880,93602880,93703680,152409600,35784000,214462080,231739200,178758720,178758720,178758720
12,8,83825280,95598720,95598720,95598720,95598720,95598720,95719680,96888960,23788800,226437120,244802880,188919360,188919360,188919360
12,9,95800320,107573760,107573760,107573760,107573760,107573760,107694720,108864000,14172480,130636800,247206960,191323440,191323440,191323440
12,10,106686720,120456000,120456000,120456000,120456000,120456000,120597120,121927680,16576560,106686720,143539200,199306800,199306800,199306800
12,11,114670080,130435200,130435200,130435200,130435200,130435200,130596480,132088320,18980640,114670080,124215840,110880000,208968480,208968480
12,12,122653440,140414400,140414400,140414400,140414400,140414400,140595840,142248960,21384720,122653440,133877520,104484240,110880000,215364240
13,1,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,2,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,3,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,4,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,5,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,6,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,7,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,8,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,9,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,10,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,11,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,12,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
13,13,130636800,150393600,150393600,150393600,150393600,150393600,150595200,152409600,23788800,130636800,143539200,110880000,110880000,110880000
