1,1,0,0,0,0,0,0,0,0,0,0,0,558835200,628689600,628689600
2,1,0,0,0,0,0,0,0,39916800,135717120,255467520,0,415134720,484989120,484989120
2,2,0,0,0,0,0,0,0,0,0,0,0,558835200,628689600,628689600
3,1,0,14515200,30481920,48222720,65286720,82393920,102654720,129414240,179310240,219227040,0,305082720,319812480,319812480
3,2,0,0,0,0,0,0,0,0,63866880,163658880,0,482993280,552847680,552847680
3,3,14515200,14515200,14515200,14515200,14515200,14515200,10886400,10886400,10886400,10886400,0,413683200,563371200,708523200
4,1,0,28304640,56528640,84651840,111489120,136890720,144908640,149641920,171414720,182301120,0,240328800,254877120,254877120
4,2,0,0,2903040,9354240,20240640,34755840,55319040,81794880,155278080,231482880,0,385179840,419952960,419952960
4,3,2903040,2903040,2903040,2903040,2903040,2903040,2177280,2177280,37013760,107775360,0,485896320,581878080,581878080
4,4,27941760,27941760,27941760,28304640,28304640,28304640,22861440,20684160,20684160,20684160,0,317157120,496964160,748440000
5,1,241920,42134400,79647120,113460480,142589520,166539600,161398800,150408000,158028480,159963840,0,204301440,218750400,218750400
5,2,1128960,1128960,9676800,26812800,52113600,83744640,112360320,138980736,191235456,226071936,0,309378240,331790976,331790976
5,3,1128960,1128960,1128960,2177280,5443200,12286080,24865920,45165600,114747840,207524160,0,435157920,482729760,482729760
5,4,8467200,8467200,8467200,8547840,8547840,8547840,6773760,6289920,23708160,70519680,0,462913920,597481920,597481920
5,5,41529600,41529600,41529600,42094080,42255360,42255360,35038080,30683520,30683520,30683520,0,242403840,431484480,764043840
6,1,241920,55697040,99778320,135072000,161635920,179779920,164344320,144477120,146170560,146170560,0,184705920,199070400,199070400
6,2,1391040,1391040,18275040,48353760,87520320,130622400,154431360,166084704,192816864,201919104,0,258612480,277398144,277398144
6,3,4243680,4243680,4243680,8255520,19661760,41232960,70750080,107060832,181491552,245761632,0,356533920,386367552,386367552
6,4,4243680,4243680,4243680,4445280,4969440,7043040,12042720,24089760,76959360,169036800,0,465701760,519597600,519597600
6,5,16732800,16732800,16732800,16934400,16974720,16974720,13839840,12388320,20129760,48555360,0,421303680,599457600,599457600
6,6,55137600,55137600,55137600,55883520,56226240,56226240,47214720,40708080,40708080,40708080,0,187004160,369779760,756342720
7,1,259200,69276960,117242640,150652800,172022400,183513600,161715600,137763360,137763360,137763360,0,173224800,187508160,187508160
7,2,1416960,1416960,29321280,72961920,122017440,167553840,177470640,171015360,179102400,179102400,0,226800000,244017600,244017600
7,3,4406400,4406400,4406400,13944960,38621520,79506000,121383360,157285728,211037328,234494928,0,299920320,323400528,323400528
7,4,10166400,10166400,10166400,10523520,13030560,22147920,40636080,73323648,153963648,244915488,0,385626240,420774048,420774048
7,5,10166400,10166400,10166400,10523520,10650240,10978560,11023200,16125120,49666320,128525520,0,478978560,534622080,534622080
7,6,27705600,27705600,27705600,28062720,28189440,28189440,23375520,20479680,23382720,38805120,0,367899840,587356560,587356560
7,7,68745600,68745600,68745600,69672960,70197120,70197120,59391360,50732640,50732640,50732640,0,148538880,313261200,726521040
8,1,345600,82926000,132091920,161161920,176483520,182445120,157353120,132370560,132370560,132370560,0,165961440,180167040,180167040
8,2,1670400,1670400,43279200,99259200,152067600,191480400,185011200,163540800,163540800,163540800,0,206136000,222508800,222508800
8,3,4777920,4777920,4777920,23601600,65751120,124654320,165844800,184858560,206530560,206530560,0,261057600,281525760,281525760
8,4,10526400,10526400,10526400,10756800,17910000,41484240,81086400,130990032,211374432,256104432,0,326764800,354082032,354082032
8,5,19713600,19713600,19713600,20260800,20520000,22492800,28212480,49101984,120036384,227712384,0,397598400,435569184,435569184
8,6,19713600,19713600,19713600,20260800,20520000,20520000,17553600,17782560,35202960,93825360,0,474474240,528467040,528467040
8,7,41385600,41385600,41385600,41932800,42192000,42192000,35380800,30564000,31393440,38521440,0,309147840,560366640,560366640
8,8,82353600,82353600,82353600,83462400,84168000,84168000,71568000,60757200,60757200,60757200,0,124588800,263138400,675788400
